author,text,likes,publishedAt,sentiment
@Cherishthemoment,canada taken communist regime regime getting well paid efforts opinion behind take needs investigated liberal party get moneybrbrtrudeau massacred economy yes massacred much told us core identity robbed us innocence increased debt 630 billion 14 trillion increase population 6 million longer afford pay bills hotels jammed new canadians today may never leave coming people getting government assistance ever canada broke 500000 people families visited food banks 2023 previous year food banks canadas annual hungercount report revealed march 2024 2059686 food bank visits across canada marking highest number ever recorded canadian history take canadians thousand years pay debt done sooner canadians poorer future much poorer gangster liberal party done choice become part usa people canada even realize property crown land basically renters land ownership built american constitution unlike protection took donald j trump close boarders keep us safe trudeau boarder long need lot money people secure usa job well take happening canada united states believe aware today trudeau canada greatly changed worst tent cities guns violence drugs homelessness never seen canada growth rate canadian population outpaced growth rate number police officers 2022 2023 leading lower rate police strength 2023 rate police strength 178 officers per 100000 population almost 2 2022 lowest rate since 1970 getting worst getting use violence violence control major cities vehicle thief time high people today major cities saying feel safe walking night health care canada dying dying fast 2023 54 million 17 canadians age 18 older said access regular health care provider canadas healthcare system often performs poorly compared countries universal healthcare particularly regarding access timely care specialist appointments fraser institute notes canada ranked worst wait times specialists nonemergency surgery doctors nurses exhausted closing long term care facilities forcing home owners growing old sell homes pay care call retirement facility today see starting provide respite care expensive opinion canada drag suffering coming act quickly wait become desperate come sooner later act today hopefully get good deal canadians believe trudeauss fault gangster liberal gang donald trump mr trump elected take care people never got lucky need send quickly really smart business people us negotiate great deal canadians late opinion,0,2025-03-15T14:30:34Z,Negative
@jessegannon8686,compensation canada needs discussed next administration usa well economic assurances going forward usa violates trade agreements future swift financial repercussions,0,2025-03-15T14:22:15Z,Neutral
@k0d0kan,make tariffs fair currently protect country oh wait cant canadian mindset joke,0,2025-03-15T14:20:34Z,Neutral
@RustyFoundry,disgraced american,0,2025-03-15T14:20:06Z,Negative
@MrLoobu,canadians dont need money like americans pay dont money dont buy citizens support government americans run money neighbors government eat,0,2025-03-15T14:19:55Z,Negative
@79PoisonBreaker,usa boycott continue years beyond tariffs insane 51st state commentary,0,2025-03-15T14:18:04Z,Negative
@colinpolonenko4651,funny thing people permanently switching away garbage made america 5 years ago noticed trash us made quotqualityquot level stuff china number people talk outright refuse buy anything america surprising shifted buying around 4060 american made products 0 used buy american grown produce switched mexican south american become much available since trump started thisbrbri also love seeing heavy canadian crude us refineries set soley run shipped japan tanker week leaving crude used go states going japan hope shift exports besides japan paying fair market price like discount us used getbrbrenjoy results elected wonder become hermit nation like north korea,0,2025-03-15T14:17:44Z,Positive
@susanfromtoronto5168,canada us currently free trade agreement usmca negotiated trump 2018 time signed agreement president trump called agreement balanced trade agreement history country advanced protection workers ever developed agreement prohibits imposition new tariffs carves small exception executive orders national emergency security threat br bronly 02 fentanyl entering us comes canada deeming national emergency security threat president claiming new tariffs legal canada filed challenge world trade organization could take months years ruling unclear whether president would abide judgement agreed president trump 2018 usmca remains effect 2026 scheduled renegotiated br brso president trump want tariffs president stated would like use revenue tariffs lower income taxes income taxes graduated sliding scale earn higher tax rate tariffs paid consumer since wealthy spend lower percentage income tariffed items poorer folk switching tariffs income tax means wealthy pay less tax tax savings wealthy subsidized consumption taxes tariffs general population middle working class families way shifting wealth poorer richer americans br brso president trumps tariff scheme violation trade agreement negotiated signed president trump harm canadian mexican economies increase economic burden middle low income earners america easing tax burden wealthy meanwhile american industries like auto sector cross border integration since 1965 losing jobs stock market tumbling risking retirement savings millions please express concerns elected representatives,0,2025-03-15T14:16:29Z,Neutral
@steveboxing,someone help canada letting illegal immigrants usa doesnt usa let,4,2025-03-15T14:13:03Z,Negative
@kentalbertawrex,great piece bad people wont see probably illegal show us schools since msnbc,1,2025-03-15T14:01:25Z,Negative
@DazzlingDune,hope know doesnt matter top job systemic problem greed allowed many economic sectors take advantage american people disgusting frightening future country husband retiring next two years n another country absolutely worried ssi longer funded well rely pension 403 b prolific lnvestment account abby joseph cohen fa national debt bloating expanding every month government needs get spending control cut federal budget,249,2025-03-15T13:47:13Z,Negative
@alaaa1794,bullying neighbors,0,2025-03-15T13:40:14Z,Negative
@alaaa1794,isolationism djt goal neighbors,0,2025-03-15T13:37:02Z,Negative
@alaaa1794,djt mindless,0,2025-03-15T13:34:24Z,Neutral
@alaaa1794,one wants move anymore,0,2025-03-15T13:32:47Z,Neutral
@alaaa1794,djt mean nasty,0,2025-03-15T13:30:28Z,Negative
@kevwwong,relationship broken repaired never going,0,2025-03-15T13:27:46Z,Negative
@SnowSunFun,trump wants crash canadian economy us agree become 51st state hes doesnt go plan b take canada military force get us citizens actually believe us quotsubsidizesquot canada makes absolute sense go along plan b since quotown pay forquot canada needs fight narrative doesnt escalate war subsidized us lost majority allies realize financial implications resort military action sound familiar,0,2025-03-15T13:27:38Z,Neutral
@PatS-h4r,middle class americans going lose life savings goes republican party despicable standing madman,1,2025-03-15T13:27:28Z,Negative
@Alvin-my6wj,america pays dollars canada pays jobs companies makes us given 25 incentive long companies stay canada liberal media always fail mention option companies,1,2025-03-15T13:26:47Z,Neutral
@tnew6701,tariff tax imported goods cost paid importernot exporter economic impact tariffs affect different partiesbrbrimporter company buying goods company bringing goods country pays tariff us customs authoritiesbrbrbusinesses retailers importer passes cost along businesses buy pay higher pricesbrbrconsumers eventually businesses pass increased cost along supply chain final price goods rise making consumers ones ultimately bear costbrbrexporting country indirectly tariff reduces demand foreign goods exporting country may experience lower sales economic impacts sell products elsewhere,1,2025-03-15T13:21:55Z,Neutral
@jillcockerell2564,canada divesting lot href europe japan mexico south america even china benefit canadian trade countries also move away us products services,1,2025-03-15T13:15:18Z,Neutral
@PrincessTikikitty,lutnick looks like cant believe hes saying,11,2025-03-15T13:13:54Z,Negative
@MrHav1k,wan na restructure government fine long overduebrbryou wan na bully neighbors ohhh boy wise idea,1,2025-03-15T13:11:11Z,Neutral
@brianmw8559,trump fugged american made products years come consumers outside us associate american made disgust seeing orange stain drump,0,2025-03-15T13:10:15Z,Negative
@Icelandlover,ver solution oriented plans move electricity europe 30b cost hydro quebec afford since already planned 150b investment building growth better way invest sell power friends away foe,0,2025-03-15T13:00:07Z,Neutral
@klikklakis,fafo canada mexico lag dogs anymore america voted trump america suffer every bit pain inflicted canada mexico given back american workers rich americans voted richest people run country fill pockets cutting taxes rich top economics tired winning yet many thousands jobs come back america many unemployed quotamericansquot taking low paying jobs left vacant illegals farmer tell tariffs good helping tell tired winning tell tariffs making rich tell medical bills much better canadas socialized medicine countries taking advantage america taking advantage us canada countries taking chick peas corn wheat cattle hogs oil lng lumber rare earth minerals etc thank voting red stopping countries taking advantage fafo,0,2025-03-15T12:47:58Z,Neutral
@ojichrom8448,les amricain ont bien fait de pas voter pour joe biden et son parti qui font la continution de la sorte de systme socit infernalebrcest comme les libraux party et cest un peu comme trump au lieu de bidenils sont en gouvernment minoritairebrje dis pas que trump cest lidal non plus mais pour le peupleya pas de choixbrje crois quil faudrait arrter limmigration et estce que cest pas interdit de dire dporterbrdporter des quantits abusives dbra serait une solution et la vrai cause cest parce que l cest rendu de labusdes choses qui devraient pas exister dans un pays,0,2025-03-15T12:46:39Z,Neutral
@CrsetiaCrsityal,make america poor,0,2025-03-15T12:44:11Z,Negative
@AWHOOHSTYLE,canadas politicians bed chinas,1,2025-03-15T12:42:21Z,Neutral
